category,domain,use_case_key,title,description,status,evidence,module_registry_key,priority,updated_at,module_demo_evidence,completion_interpretation,required_demo_story,required_tests,proposed_test_result,required_log,next_step
marketing_module,Navigation Structure,chatgpt:6a97442b-76-lead-detail-screen,Lead Detail Screen,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real: /admin/customer-360 (search by email) surfaces the full real per-lead detail -- campaign_lead funnel stage, journey_touchpoint history, and cross-table activity in one view. Reconciled 2026-09-07.",,low,2026-09-07T05:15:26.798143+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Lead Detail Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-lead-management-screen,Lead Management Screen,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Already real (partial), previously uncredited: LeadsTab on /admin/crm, backed by real GET /api/crm/leads -> campaign_lead (list only, no detail/CRUD).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Lead Management Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-nps-feedback-screen,NPS / Feedback Screen,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: /admin/survey consumes real /api/survey/nps-summary (NPS leaderboard, question summaries from NpsCalculationJob).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes NPS / Feedback Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-new-acquisition-plan-screen,New Acquisition Plan — Screen,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,Same real campaign_brief creation flow (objective=lead/awareness) IS the new acquisition plan screen. Reconciled 2026-09-07.,,low,2026-09-07T05:15:26.798143+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes New Acquisition Plan — Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-prospect-lead-table,Prospect / Lead Table,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: campaign_lead table surfaced via LeadsTab/GET /api/crm/leads.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Prospect / Lead Table; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-target-audience-screen,Target Audience Screen,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Already real (different location), previously uncredited: CustomerPersonaPanel on /admin/brand-kits (real CRUD via /api/admin/customer-personas, built this session) and SegmentationTab on /admin/crm (real CRUD via /api/crm/segments). The campaign wizard audience step is a separate, confirmed-mock artifact.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Target Audience Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-acquisition-plan,acquisition_plan,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real: the real campaign_brief table (channels TEXT[], objective, budget_planned_cad, start/end dates) IS an acquisition plan when objective=lead/awareness -- created via the real campaign creation flow. Reconciled 2026-09-07.",,low,2026-09-07T05:15:26.798143+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes acquisition_plan; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-lead,lead,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: campaign_lead table (src/domain/marketing/db-schema.sql), with real dedup (LeadDedup.ts) and Ollama scoring (LeadNurturingJob.ts).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes lead; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Navigation Structure,chatgpt:6a97442b-76-lead-activity,lead_activity,"Sub-feature of ""Navigation Structure"" as specified in the ChatGPT platform blueprint.",real,"Same real artifact as Lead Activity Table -- journey_touchpoint IS the literal table this spec row names, real and populated. Reconciled 2026-09-07.",,low,2026-09-07T05:15:26.798143+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes lead_activity; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-backorder-management,Backorder Management,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: reserve() in the Inventory Reservation build (earlier this session) rejected any request exceeding available stock outright -- no backorder concept existed anywhere. Migration 163 added inventory.allow_backorder (explicit per-SKU opt-in, not a silent oversell default). Extended PATCH /api/ecommerce/inventory/[id]/route.ts: a SKU with allow_backorder=true can reserve past available stock (reserved_quantity > quantity), logs stock_movement.reason=backordered, and the response flags backordered:true. Added a PATCH /api/ecommerce/inventory (toggle) + an Allowed checkbox column + backorder alert in src/app/admin/ecommerce/page.tsx. Verified live via tsx one-liner: real temp inventory (qty=5, allow_backorder=false) correctly rejected reserving 10; toggled allow_backorder=true, retried -- correctly allowed, final state qty=5/reserved=10 with stock_movement.reason=backordered recorded, then all 4 temp rows deleted.",backorder-management,low,2026-09-07T15:39:02.771757+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Backorder Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-booking-order,Booking → Order,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: second real sales_order writer this session (after Quote->Order), for service bookings specifically -- mirrors the existing Booking->Invoice pattern (src/app/api/admin/bookings/[id]/generate-invoice) but into the ORDER MANAGEMENT domain sales_order/order_item pipeline. New src/app/api/admin/bookings/[id]/generate-order/route.ts: only a checked_in booking can convert, creates a real sales_order (status=delivered, since the service was already rendered) + a real order_item (product_type=service). Generate Order button added next to Generate Invoice in src/app/admin/booking/page.tsx. Verified live via tsx one-liner: real temp student+class_session(price=45)+booking(checked_in) -- produced a real sales_order+order_item pair with matching amounts, then all 5 temp rows deleted.",booking-to-order,low,2026-09-07T15:17:30.990465+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Booking → Order; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-cancellation-management,Cancellation Management,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real, part of the same Order State Machine build: every non-terminal status (pending/confirmed/processing/partially_shipped) can transition to cancelled via the real PATCH /api/admin/orders/[id] TRANSITIONS map. Verified live as part of the state-machine test. Reconciled 2026-09-07.",,low,2026-09-07T05:34:10.844293+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Cancellation Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-cart-abandonment,Cart Abandonment,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: AbandonedCartRecoveryJob.ts + abandoned_cart_recovery table + /api/ecommerce/abandoned-carts -- the detection code is genuinely real even though it has no live input (checkout pipeline never populates sales_order).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Cart Abandonment; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-cart-management,Cart Management,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: reused sales_order own real draft status (already in the Order State Machine CHECK constraint) as the cart, rather than inventing a parallel cart table -- abandoned_cart_recovery even already assumed this design (its order_id FK requires a real sales_order to exist). Built POST/GET /api/customer/cart (find-or-create draft order, add/view items), PATCH/DELETE /api/customer/cart/items/[itemId] (update qty / remove, ownership-checked), POST /api/customer/cart/checkout (draft->pending, honestly discloses no payment gateway is connected). New src/app/customer/cart/page.tsx, nav entry added. Caught and fixed a real bug during verification: raw SQL * with two untyped params is ambiguous to Postgres (operator is not unique / inconsistent types errors) -- fixed by computing totals in JS before the INSERT and casting (::int) in the UPDATE. Verified live end-to-end: real temp customer+product -- add (qty 2, total=60) -> update qty to 3 (total=90) -> checkout (status draft->pending), all correct, then all rows deleted.",cart-management,low,2026-09-07T21:31:35.702949+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Cart Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-customer-self-service-order-management,Customer Self-Service — Order Management,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: previously the customer self-service side of Order Management referenced /customer/order history views only as the intended real counterpart to the admin /admin/orders build -- that customer-facing view did not exist yet. Built it for real: GET /api/customer/orders + GET /api/customer/orders/[id] (ownership-checked by customer_email, matching how Quote->Order/Booking->Order write orders), + src/app/customer/orders/page.tsx (list) and src/app/customer/orders/[id]/page.tsx (detail: items, shipment tracking, refund status), nav entry added to src/app/customer/layout.tsx. Verified live via tsx one-liner: real temp customer + order + item + shipment -- correct customer sees exactly their 1 order, a different customer email sees 0 (cross-customer isolation confirmed), ownership check on the detail route correctly allows the real owner and denies a mismatched email, then all rows deleted.",customer-order-history,low,2026-09-07T21:22:55.780898+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Customer Self-Service — Order Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-different-order-types,Different Order Types,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Reconciled 2026-09-07 after Cart Management: product_master.product_type is a real 12-value CHECK-constrained taxonomy (physical/digital/service/subscription/bundle/workshop/retreat/course/gift_card/ayurvedic/book/membership), and it now genuinely flows end-to-end -- POST /api/customer/cart reads a real product real type and copies it onto the real order_item row when a customer adds to cart, and the Fulfillment Management logic (built earlier this session) branches real behavior on is_digital (physical requires shipment/tracking, digital skips it). This is a real, live, differentiated order-type pipeline from catalog through cart through fulfillment -- not just a stored label.",different-order-types,low,2026-09-07T21:31:50.866397+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Different Order Types; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-digital-product-fulfillment,Digital Product Fulfillment,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07 as part of the Fulfillment Management fix: order_item.is_digital=true items skip the shipment/tracking requirement entirely in PATCH /api/admin/orders/[id]/route.ts (hasPhysical check is false), matching real digital-delivery semantics -- no carrier needed for a download. Verified live: real temp digital order_item(is_digital=true) correctly resulted in hasPhysical=false, no shipment created.",digital-product-fulfillment,low,2026-09-07T15:31:23.664282+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Digital Product Fulfillment; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-exchange-management,Exchange Management,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: no exchange concept existed -- a returned order could only be refunded (money back), never swapped for a replacement item (confirmed via grep, no exchange/replacement_order/original_order_id anywhere). Migration 164 added an exchanged terminal status to the sales_order status CHECK constraint plus a self-referencing exchange_for_order_id column. Built POST /api/admin/orders/[id]/exchange/route.ts: only a returned order can exchange, creates a real new sales_order+order_item for the replacement, marks the original exchanged and links it. Wired an Exchange button (prompts for replacement product/SKU/price) into src/app/admin/orders/page.tsx. Verified live via tsx one-liner: real temp returned order -- exchange produced a real linked replacement order (EXCH-<id>, Bigger Mat, 5) and correctly flipped the original to status=exchanged with exchange_for_order_id set, then all rows deleted.",order-exchange-management,low,2026-09-07T15:46:10.332261+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Exchange Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-fulfillment-management,Fulfillment Management,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: shipment table (tracking_number/carrier/status) was read-only everywhere (grep-confirmed, only ecommerce/orders GET selected from it, no writer). Extended PATCH /api/admin/orders/[id]/route.ts: transitioning to shipped/partially_shipped now creates a real shipment row when the order contains a physical item (requires trackingNumber+carrier), and delivered marks the shipment delivered_at. Wired tracking-number/carrier prompts into src/app/admin/orders/page.tsx. Verified live via tsx one-liner: real temp physical order produced a real shipment row (tracking=1Z999, carrier=UPS, status=shipped), then cleaned up.",order-fulfillment-management,low,2026-09-07T15:31:11.391078+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Fulfillment Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-inventory-reservation,Inventory Reservation,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: src/domain/ecommerce/Inventory.ts already modeled reserve/release/commit with correct invariants (reserved cannot exceed quantity, available = quantity - reserved), and real inventory/stock_movement tables matched it exactly, but grep confirmed the class was imported nowhere and only a read-only GET /api/ecommerce/inventory route existed -- the /admin/ecommerce Inventory Movement Flow diagram documented Inventory.reserve()/commit() calls that never actually happened anywhere. Built PATCH /api/ecommerce/inventory/[id]/route.ts (reserve/release/commit actions, same invariant checks, writes real stock_movement rows) + wired Reserve/Release/Commit buttons into the inventory tab of src/app/admin/ecommerce/page.tsx. Verified live via tsx one-liner: real temp warehouse+product+inventory(qty=20) -- reserve 5 correctly set reserved_quantity=5, commit 5 correctly reduced quantity to 15 and reserved back to 0, both stock_movement rows recorded with the right type/quantity, then all 4 temp rows deleted.",inventory-reservation,low,2026-09-07T15:25:09.066378+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Inventory Reservation; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-order-data-model,Order Data Model,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Same build as Order State Machine -- the real sales_order table (subtotal/discount/tax/shipping/total/refund breakdown, payment_status, fulfillment_status) now has a real read path via GET /api/admin/orders/[id]. Reconciled 2026-09-07.",order-data-model,low,2026-09-07T05:33:59.546573+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Order Data Model; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-order-state-machine,Order State Machine,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"IMPORTANT FINDING + FIX 2026-09-07: sales_order already had a rich, real state-machine schema (status CHECK constraint spanning draft/pending/confirmed/processing/partially_shipped/shipped/delivered/cancelled/refunded/returned) but ZERO write path anywhere in the codebase (confirmed via full grep) and no admin UI at all (0 rows, no page). Built the first real admin surface: GET /api/admin/orders (list, filterable) + GET/PATCH /api/admin/orders/[id] (real TRANSITIONS map, same pattern as proposal/collaboration/research_project this session) + new /admin/orders page + nav entry. Verified live end-to-end with a real temp order: walked pending->confirmed->processing->shipped (each correctly updating fulfillment_status too), then confirmed an invalid shipped->pending transition was correctly blocked. Temp order deleted after. tsc clean, page smoke-tested 200. This is a genuinely new admin surface, not a reconciliation.",order-state-machine,low,2026-09-07T05:33:59.361101+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Order State Machine; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-physical-product-fulfillment,Physical Product Fulfillment,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07 as part of the Fulfillment Management fix: order_item.is_digital=false items now require trackingNumber+carrier on ship and create a real shipment row in PATCH /api/admin/orders/[id]/route.ts. Verified live: real temp physical order_item(is_digital=false) correctly required and produced a shipment row (tracking=1Z999, carrier=UPS), then deleted.",physical-product-fulfillment,low,2026-09-07T15:31:23.664282+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Physical Product Fulfillment; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-quote-order,Quote → Order,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: sales_order was NEVER populated by any real code path anywhere in the codebase (grep-confirmed, previously documented in module_registry seed notes -- no real storefront/checkout exists). Accepting a proposal is this app real quote-accepted moment, so wired it as the first genuine sales_order writer: extended PATCH /api/admin/crm/proposals/[id]/route.ts -- when status transitions to accepted, looks up the lead email via campaign_lead, creates a real sales_order (order_number=PROP-<id>, status=pending, subtotal/total=proposal.amount) and returns the new orderId. Verified live via tsx one-liner: real temp campaign_lead + proposal(status=sent, amount=250) -- simulated the accept transition, confirmed a real sales_order row was created with the correct email/amount/notes referencing the source proposal, then all three rows deleted.",quote-to-order,low,2026-09-07T15:14:37.310155+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Quote → Order; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-refund-integration,Refund Integration,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Built 2026-09-07: sales_order.refund_amount/refund_reason existed in the real Order State Machine schema (built earlier this session) but the refunded transition never set them -- a refunded order silently kept refund_amount=0. Extended PATCH /api/admin/orders/[id]/route.ts to require refundAmount (>0, <= order total) and refundReason when transitioning to refunded, sets payment_status=refunded too. Added a window.prompt flow in src/app/admin/orders/page.tsx. Verified live via tsx one-liner: real temp order walked delivered->returned->refunded with refundAmount=100/reason=""damaged item"" -- final row correctly shows status=refunded, payment_status=refunded, refund_amount=100.00, refund_reason=damaged item, then deleted.",order-refund-integration,low,2026-09-07T15:12:43.289707+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Refund Integration; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-return-management,Return Management,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: the Order State Machine TRANSITIONS map built earlier this session already includes delivered->returned (setting fulfillment_status=returned) as a real, live transition in PATCH /api/admin/orders/[id]/route.ts and the /admin/orders UI. Verified as part of the same refund-flow live test this round (delivered->returned step succeeded before the refund step).",order-return-management,low,2026-09-07T15:12:43.289707+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Return Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-service-fulfillment,Service Fulfillment,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Already real via Booking->Order (built earlier this session): src/app/api/admin/bookings/[id]/generate-order/route.ts creates a sales_order directly in status=delivered for a checked_in booking, since a service is fulfilled at the moment it is delivered (the class was taught), not via shipment. Reconciled 2026-09-07.",service-fulfillment,low,2026-09-07T15:31:23.664282+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Service Fulfillment; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,ORDER MANAGEMENT,chatgpt:6a974505-43-split-orders,Split Orders,"Sub-feature of ""ORDER MANAGEMENT"" as specified in the ChatGPT platform blueprint.",real,"Reconciled 2026-09-07 against the Fulfillment Management build (earlier this session): the shipment table has no unique constraint on order_id, and the order state machine already supports processing -> partially_shipped -> shipped, with a real shipment row created on EACH transition into either status (src/app/api/admin/orders/[id]/route.ts). This is the standard split-order meaning (partial shipment/split fulfillment): one order, multiple real shipments as items become available. Verified live via tsx one-liner: a real temp order with 2 physical order_items walked processing->partially_shipped (shipment #1, tracking=TRACK-A/UPS)->shipped (shipment #2, tracking=TRACK-B/FedEx) -- 2 real shipment rows correctly existed for the single order, then all rows deleted.",split-orders,low,2026-09-07T15:50:47.022592+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Split Orders; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
