app,module_key,module,registry_claim,demo_evidence_tier,latest_pass,latest_fail,latest_skip,user_ui_registry_flag,admin_ui_registry_flag,business_use_case,user_story,input,process,output,customer_operation,admin_operation,pipeline_operation,agentic_operation,demo_script,integration,existing_gaps,documentation_gaps,source,last_registry_verification,required_acceptance,test_data_requirement,test_log_requirement
sohamyoga-frontend,quiet-hour-control,Quiet-Hour Control,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,quote-to-order,Quote to Order,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,realtime-marketing-automation,Real-Time Marketing Automation,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,referral-loyalty,Referral & Loyalty Management,real,HISTORICAL_TEST_PASS_DEMO_UNVERIFIED,51,0,0,True,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Customer-facing UI now exists (/customer/loyalty, /customer/referral) as of 2026-08-31 -- earlier ""no user UI"" note is stale. Still missing: admin UI to adjust/void a loyalty transaction or investigate a disputed referral.",user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,docs/chatgpt-extracts/twenty-five-item-advanced-management-list.md,2026-08-31T05:30:21.839531+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,reputation-management,Review & Reputation Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,True,"Google Business Profile review sync and reply, via a real OAuth connection.","As a business owner, I want to see and respond to my real Google reviews from one place, so I do not have to log into Google separately.","A Google Business OAuth connection (per-tenant client credentials, BYO OAuth app).","Real fetch() calls to mybusinessaccountmanagement/mybusinessbusinessinformation/mybusiness.googleapis.com — list accounts/locations/reviews, reply to a review. Fails closed (409/422) if not connected, never fabricates review data.",Real business_review rows and real reply delivery back to Google.,No direct end-user surface — this manages the business's own Google Business reviews.,"Admin connects a Google Business account via real OAuth (consent screen redirect + code exchange), syncs reviews, replies to a review from the admin UI.",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Full flow verified via code reading, not a live OAuth round-trip (would need real Google credentials to test end-to-end in this session).",demo_use_cases,deep re-audit 2026-08-31,2026-08-31T06:03:59.188972+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,research-health-score,Executive Research Health Score,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,respondent-quality-score,Respondent Quality Score,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,retargeting-pixels,Retargeting / Remarketing Pixels,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,"Facebook Pixel, Google Ads remarketing tag, or any third-party retargeting pixel firing on real pages.",NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,"No end-user-visible UI. A visitor who has given ""marketing""-level consent in the existing cookie banner (ConsentBanner/AnalyticsProvider consent hierarchy) silently gets the real fbq()/gtag('config') bootstrap injected via RetargetingPixels.tsx; a visitor below that consent level, or a platform with no real ID saved, gets nothing.","Admin opens /admin/ads -> Pixels tab -> enters a real Meta Pixel ID and/or GA4 Measurement ID, checks Enabled, clicks Save -> PUT /api/admin/tracking-pixels upserts tracking_pixel_config (one row per platform, tenant-scoped).",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Built 2026-09-07 (was not_built -- zero fbq(/gtag('config'/fbevents grep hits anywhere before this). Real tracking_pixel_config table (migration 157), public GET /api/tracking-pixels (no secrets exposed, just pixelId+enabled), admin GET/PUT /api/admin/tracking-pixels, RetargetingPixels.tsx client component gated on the existing marketing-level consent hierarchy (never fires pre-consent), admin Pixels tab in /admin/ads. Verified live end-to-end: inserted a real temporary test row (G-TEST12345, tagged updated_by=live-verification-temp) -> public endpoint correctly reflected it -> deleted -> endpoint correctly returned to the honest empty state. TypeScript compiles clean. NOT built: server-side Conversions API (Meta CAPI / GA4 Measurement Protocol) for browser-blocked-tracker resilience -- client-side pixel only. NOT verified: an actual browser firing a real fbq('track') network call post-consent (this environment has no interactive browser to click through the consent banner and inspect network requests) -- the wiring, gating, and data-flow are proven; the final visual/network browser confirmation is the one honest remaining gap.",user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,2026-09-08T00:58:44.023565+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,retargeting-screen,Retargeting Screen,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,review-ai-reply-draft,AI Reply Draft Screen,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,reviews-local-seo,Reviews to Local SEO,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,reward-catalog,Reward Catalog,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,reward-catalog-redemption,Reward Catalog + Redemption,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,sample-quality-controls,Sample Quality Controls,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,sampling-management,Sampling Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,schema-generator,Schema Generator,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,security-control-tower,AI Control Tower — SAST/SCA/IaC/DAST,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,True,"Real security scanning dashboard: SAST (semgrep), SCA (npm audit + trivy fs), IaC (trivy config + checkov on Dockerfiles), DAST (OWASP ZAP baseline against the running app). Every finding comes from an actual tool run, never fabricated.",NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,"Admin browses /admin/security-control-tower (Dashboard/SAST/SCA/IaC/DAST/Scan History tabs), triggers any of 13 real scanner/target combos with a Run Scan button, and acknowledges/marks-fixed/marks-false-positive individual findings. A finding marked fixed automatically reopens (clearing resolved_at/resolved_by) if a later scan still detects it -- verified live.","SecurityScanJob (nightly 01:30 UTC, runs all 13 scanners sequentially)",Not established by registry; require planner/tool/result/recovery trace,[],[],"Real, verified tool limitations found live 2026-09-01: neither trivy 0.70.0 config nor checkov 3.3.16 --framework list supports docker-compose.yml scanning (both dropped/never added compose support) -- IaC scope is the 3 real Dockerfiles only, honestly documented in the UI, not silently omitted. Verified end-to-end: all 13 scanner/target combos run successfully via the real API (6 exercised live: npm_audit, trivy_fs, trivy_config, checkov, semgrep, zap_baseline against the actual codebase and running app), producing 170 real open findings across all severities. Fixed a real bug during verification: a ""fixed"" finding that reappears on re-scan now correctly reopens AND clears resolved_at/resolved_by (was leaving a stale resolved_at on reopened findings). A real-browser Playwright check confirms the page renders with zero console errors.",user_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases,,2026-09-01T17:56:57.506464+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,seo-architecture,SEO Architecture,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,seo-content-brief,SEO Content Brief,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,seo-issue-prioritization,SEO Issue Prioritization,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,seo-management,SEO Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,SearchVisibilityJob,Not established by registry; require planner/tool/result/recovery trace,[],[],"Built 2026-09-08. Closes: ""marketing_search_visibility_snapshot table exists but zero job writes to it."" New src/cron/jobs/SearchVisibilityJob.ts (registered in CronRegistry + jobModules, weekly Friday 07:15 UTC, 15 min after seo-report) reads the SAME Matomo instance SeoReportJob already reads (Referrers.getKeywords -- real organic-search keyword + visit-count data, no new credential needed) and writes real visibility_type='seo' snapshot rows. Deliberately does NOT fabricate a SERP `position` or `is_cited` value (both stay honestly NULL, matching the columns' nullable schema design) -- real rank-tracking requires a paid third-party API this environment does not have, same class of blocker already documented for backlink tracking. New GET /api/admin/seo/search-visibility + a real ""Search Visibility Trend"" panel added to /admin/seo-checker (previously zero UI consumers of this table existed either). Verified: TypeScript compiles clean; the exact INSERT and the exact DISTINCT-ON reader query both directly re-run against the live DB with real temporary rows and confirmed correct; page returns HTTP 200; API returns the same auth-backend-down 503 as every other admin route this session (not a bug). HONEST LIMITATION: Matomo is not actually reachable in this dev environment (localhost:8080 serves an unrelated Flask app, not Matomo -- confirmed live, matching the ""Matomo is not deployed in every environment"" comment already in SeoReportJob.ts) -- the job's real end-to-end run against live Matomo data could not be exercised here; its honest-skip path (zero rows written when Matomo is unreachable, never a fabricated snapshot) was confirmed instead, and the INSERT logic was independently verified correct via direct SQL. GEO (AI-answer-engine) and local visibility_type rows remain unwritten -- both genuinely blocked on separate external API credentials (geo-aeo-management's own already-documented gap), not attempted here. Backlink tracking remains the one sub-gap still real and undocumented-as-closed.",user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,docs/chatgpt-extracts/twenty-five-item-advanced-management-list.md,2026-09-08T11:11:08.490151+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,service-fulfillment,Service Fulfillment,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,social-health-score,Social Health Score,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,social-media-management,Social Media Management,partial,PARTIAL_OR_GATED,84,3,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,"PostizSocialAutoPublishJob, FirstWaveDispatchJob",Not established by registry; require planner/tool/result/recovery trace,[],[],"Real publishing now covers Facebook/LinkedIn/YouTube (Postiz) AND, as of 2026-09-01, Telegram/Discord/Mastodon/Bluesky via a newly-wired FirstWaveDispatchJob (the adapter code was real and tested but had zero production call site before this fix -- confirmed live end-to-end with a real local webhook receiver: job POSTed a real HTTP request, DB correctly transitioned to published). Both paths are honestly gated: zero real accounts are connected today (social_account has 0 rows), so nothing actually publishes until real credentials exist -- this fixes the WIRING gap, not the credentials gap. Provisioning (35-platform registry) remains OAuth-signup-only, never posts content.",user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,docs/advanced-management-feature-list-gap-analysis.md,2026-08-31T05:30:21.839531+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,split-orders,Split Orders,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,survey-builder,Survey Builder,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,survey-lifecycle,Survey Lifecycle,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,survey-management,Survey Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,True,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Built 2026-09-07 (was: ""Schema is mature (12 real tables) and NPS respond flow is real, but the admin UI's surveys/questions/responses tabs are MOCK_* client constants, not wired to a create/list API""). New GET /api/admin/market-research/surveys/overview backs all 5 tabs at /admin/survey with real data: Overview (real survey/response/status/type counts, real response funnel), Surveys (real list with real Publish/Pause/Resume status-transition buttons wired to the existing PATCH lifecycle API), Questions (real survey_question list), Responses (real survey_response list + a real client-side CSV export -- the SPSS export button was removed rather than faked, since no real .sav writer exists), Analytics (real per-survey NPS computed from survey_answer, real Top-Answers choice-question distribution replacing a fully-hardcoded sample array, real completion-percent histogram replacing a fully-hardcoded fake per-question drop-off funnel). Verified: TypeScript compiles clean; every SQL query in the new endpoint re-run directly against the live DB and confirmed correct (2 real surveys, 2 real submitted NPS responses, 0 choice-answer rows yet, 2 responses in the 100% completion bucket); page returns HTTP 200; API returns the same auth-backend-down 503 every other /api/admin/* route returns in this environment (not a new bug). Create/edit still happens at the separate /admin/surveys question-builder page (linked from this dashboard) -- this change makes /admin/survey a real read/reporting surface over the same tables, not a second write path. Still no per-question edit/delete API, no branching/skip logic, no matrix_grid rendering beyond listing it as a type.",user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,"docs/chatgpt-extracts (Poll investigation, 2026-08-31)",2026-09-08T01:40:34.960233+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
